iter	MultiClass	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5
563	1.213376893	0.4614010125	0.5939294783	0.5066047104	0.3407051282	0.3172730595	0.08737283064
564	1.213368838	0.4613348334	0.5939161554	0.5065862205	0.3406790074	0.3173774599	0.08794495962
565	1.213338807	0.4615842764	0.5940045673	0.5066749108	0.3406892867	0.3173990189	0.08794495962
566	1.213215698	0.46190996	0.5939885496	0.5065694525	0.3410869275	0.3170095019	0.08911483254
567	1.213054604	0.4618438027	0.5938061768	0.506447985	0.3414972891	0.3175199624	0.0908004779
568	1.212982111	0.4622710138	0.5939747129	0.5064764654	0.3413917457	0.3175746191	0.09077336518
569	1.212827082	0.4624694134	0.5940815092	0.5065417057	0.3414542929	0.3176838811	0.09077336518
570	1.212736392	0.4624644487	0.5940713854	0.5064994705	0.3415702722	0.3181723347	0.09137055838
571	1.212589716	0.4628197501	0.5941657221	0.5064617403	0.341694046	0.3185683727	0.09020310633
572	1.212446819	0.4628754585	0.5943725121	0.5066201895	0.3414972891	0.3182553347	0.09077336518
573	1.212350261	0.4628601639	0.5943969522	0.5066261786	0.3416809056	0.3183217659	0.08965929468
574	1.212250224	0.4629513396	0.5944577512	0.5067301563	0.3417941122	0.3184640267	0.09194029851
575	1.212048756	0.4629158545	0.594612565	0.5070538719	0.3420048561	0.3187438051	0.09134328358
576	1.211808207	0.4634234948	0.5947595945	0.5073426737	0.3420336269	0.3190401669	0.09191286183
577	1.211720102	0.4635402906	0.5948200138	0.5074590502	0.3423952192	0.3191944488	0.09191286183
578	1.211692557	0.4635709096	0.5947946514	0.5074685608	0.3423601291	0.3192821369	0.09191286183
579	1.21162086	0.46401215	0.5947744197	0.5075040752	0.3423798468	0.3192321736	0.09191286183
580	1.211534843	0.4641949222	0.5948453784	0.5075482837	0.3425216811	0.3192865338	0.09191286183
581	1.211369274	0.4647417918	0.5949123046	0.507574551	0.342071543	0.3197747184	0.09248210024
582	1.211220907	0.4645604305	0.594979572	0.5075558137	0.3423750534	0.3205923763	0.09248210024
583	1.21097131	0.4646571363	0.5950275065	0.50775241	0.3430158052	0.3204172099	0.09194029851
584	1.210864311	0.4646724775	0.5951229498	0.5079263951	0.3431545236	0.3207468447	0.09137055838
585	1.210743987	0.465048704	0.5951769613	0.5079067676	0.3430020013	0.3202253051	0.09137055838
586	1.210656976	0.4650794175	0.5952502815	0.5079537577	0.3430904288	0.3208009595	0.09137055838
587	1.21061183	0.4650287299	0.5952230658	0.5080515977	0.3432445417	0.3210636079	0.09137055838
588	1.210523228	0.4650118828	0.5950544387	0.5081154995	0.3432094811	0.3208717869	0.09194029851
589	1.210441984	0.4650732867	0.5951301943	0.5081841336	0.3433955214	0.3208756841	0.09196775157
590	1.210217347	0.4657272037	0.5953840113	0.5082552139	0.3444153904	0.3213299286	0.09196775157
591	1.210161361	0.4657823533	0.5953527283	0.508291742	0.3443362241	0.3212257022	0.09196775157
592	1.209975207	0.465674793	0.5952193956	0.5081856667	0.3441617325	0.3211716877	0.09310653536
593	1.209842652	0.4657254074	0.5952557766	0.508244641	0.3444817838	0.3219491878	0.09310653536
594	1.209755044	0.4656133522	0.5954395281	0.5084120204	0.344678581	0.3219491878	0.09367541766
595	1.209709699	0.4656133522	0.5954315761	0.5083151415	0.3447834436	0.3217744455	0.09367541766
596	1.209610855	0.4656332454	0.5954181533	0.5084202536	0.3450114648	0.3222817884	0.09367541766
597	1.209479095	0.4655337403	0.595620114	0.5085234994	0.3457027085	0.3221071261	0.09310653536
598	1.209365633	0.4656992084	0.5956280888	0.5086931664	0.3460554371	0.3221441582	0.09310653536
599	1.209216869	0.4660315786	0.5956818318	0.5088901594	0.3461415476	0.3224933659	0.09199522103
600	1.209151237	0.4657850477	0.5957755618	0.5088418034	0.3462809037	0.322402665	0.09199522103
601	1.209031112	0.466295283	0.5959187158	0.5089202054	0.3457139048	0.32289282	0.09253731343
602	1.208874691	0.466071252	0.5958773098	0.5088398152	0.3457856705	0.3231177481	0.09253731343
603	1.20873438	0.4663041687	0.5960342943	0.5087934637	0.3455558815	0.3234193012	0.09256494476
604	1.208643689	0.4661371651	0.59591544	0.5088567733	0.3459344175	0.3238521138	0.09253731343
605	1.208511234	0.4661173368	0.5957918996	0.5088556561	0.3459764907	0.3239421977	0.09370337213
606	1.208380966	0.4668511928	0.5959720089	0.509192211	0.3464705412	0.3242540805	0.09430020889
607	1.20833572	0.4665524287	0.5959483906	0.5090619137	0.3463362643	0.3243074684	0.09430020889
608	1.208215396	0.4669281218	0.5960944301	0.5094284777	0.3464932157	0.3243580414	0.09430020889
609	1.20810442	0.4668709433	0.5963510318	0.5096837092	0.346722819	0.3242175315	0.09430020889
610	1.207977831	0.4673716112	0.5963348953	0.5096082606	0.346732061	0.3246557547	0.09486873508
611	1.207736686	0.4675427329	0.5963339566	0.5096167372	0.3469268085	0.3247987536	0.09600477042
612	1.207708644	0.4675932025	0.5963627049	0.5096821988	0.3470312333	0.3249194972	0.09657228018
613	1.207578475	0.4676829871	0.5965193927	0.5097619985	0.3470616442	0.3248662407	0.09486873508
614	1.207560476	0.4677488394	0.5965619423	0.5098542952	0.346922462	0.3248129676	0.09486873508
615	1.207529649	0.467527335	0.5965313773	0.5099340853	0.3471704146	0.3247259313	0.09543692216
616	1.207356821	0.4678763131	0.5968665955	0.5100951845	0.3469175618	0.3249389896	0.09489704566
617	1.207023394	0.4680514863	0.597112536	0.5102446713	0.3475898802	0.3248520096	0.09546539379
618	1.207004898	0.4680052666	0.5970478004	0.5102274433	0.3475250952	0.3248520096	0.09546539379
619	1.206994059	0.4680206722	0.5970661566	0.5102115484	0.3475783476	0.3248688788	0.09546539379
620	1.206843903	0.4684044234	0.5971841568	0.5102270595	0.3477566236	0.3247845499	0.09546539379
621	1.206713138	0.4684506764	0.5973003663	0.5101855066	0.3481964595	0.3249896136	0.09600477042
622	1.206632192	0.4686255799	0.5972593383	0.5100968396	0.3482589714	0.3249194972	0.09600477042
623	1.206528077	0.4683623441	0.5973052358	0.5101431869	0.3481548538	0.325320596	0.09713945173
624	1.206429531	0.4684477199	0.5973156654	0.5103247607	0.3484324267	0.3255138053	0.09713945173
625	1.206311097	0.4688116857	0.5972387059	0.5103722755	0.3484671067	0.3256730819	0.09600477042
626	1.206163128	0.4694851127	0.5974709052	0.5105304651	0.3486775584	0.3253906453	0.09430020889
627	1.206046682	0.4694810964	0.5974589296	0.5105712114	0.3486106675	0.3257890365	0.09373134328
628	1.205874251	0.4695045727	0.5975460856	0.5105500282	0.3487400548	0.3258252024	0.09373134328
629	1.205870174	0.4695045727	0.597529009	0.5105963621	0.3489622139	0.3258059492	0.09373134328
630	1.205618091	0.4694925295	0.5978375978	0.511033551	0.3491843849	0.3255813953	0.09370337213
631	1.205577718	0.4693373712	0.5978634924	0.5112189262	0.3495610535	0.3263441976	0.09370337213
632	1.205528693	0.4696047132	0.5979092648	0.5112783366	0.3495517544	0.3261535268	0.09370337213
633	1.205448146	0.4692910276	0.5979830412	0.5113655561	0.3498151448	0.3263272614	0.09370337213
634	1.20536203	0.4690626646	0.5978372284	0.5112870841	0.3500970719	0.3261174272	0.0954084675
635	1.205202924	0.4689773214	0.5979689622	0.511692504	0.3506009999	0.3261704557	0.09708159619
636	1.205099803	0.4691585707	0.5982015525	0.511763657	0.3505702816	0.3262043189	0.09594755662
637	1.205088467	0.4691236044	0.5981844732	0.5117632154	0.3505543886	0.3263950169	0.09651474531
638	1.205017168	0.4688910115	0.5981380253	0.511709514	0.3505171084	0.3263081395	0.0976771888
639	1.204810529	0.4695228373	0.5984215651	0.5119918928	0.3509518239	0.32672548	0.09711051534
640	1.204689708	0.4695932605	0.598438381	0.5119408447	0.351143009	0.3269140929	0.0976771888
641	1.20452195	0.4695200184	0.5982314494	0.5120360377	0.3513592517	0.3268123087	0.09711051534
642	1.20435827	0.4699187527	0.5982499915	0.512016817	0.3511028435	0.3273689124	0.09711051534
643	1.204211296	0.4699884887	0.5982942504	0.5121655985	0.3512902969	0.3275066134	0.09827278142
644	1.204049306	0.4703056625	0.5983678701	0.5122878135	0.3518311806	0.3275951467	0.09830205541
645	1.203931468	0.4707739877	0.5984568191	0.5123574412	0.3518818561	0.3276461132	0.09770628537
646	1.203739447	0.4710371369	0.598673867	0.5125923423	0.3519472929	0.3283736845	0.09883894016
647	1.203605699	0.4710178301	0.5986584063	0.5126900695	0.3517003188	0.3287202612	0.0994047619
648	1.203582927	0.4711339189	0.5987677004	0.5127646794	0.3520068	0.3286506661	0.09827278142
649	1.203448582	0.4709248783	0.5988994087	0.5126587626	0.3522316684	0.32892896	0.09827278142
650	1.203237468	0.4709017337	0.5990823572	0.5128142543	0.3520722635	0.328531454	0.09821428571
651	1.203230706	0.470936544	0.599063456	0.512841212	0.3521504662	0.3285655058	0.09821428571
652	1.203227424	0.4709868421	0.5990908625	0.5128421764	0.3521411115	0.3285995646	0.09821428571
653	1.203159705	0.4710023356	0.5991763077	0.5128383263	0.3523505976	0.3288764511	0.09821428571
654	1.203033017	0.4711762965	0.5991181899	0.5128171421	0.3524163569	0.3289460048	0.09764810956
655	1.202985186	0.4711415135	0.5992156059	0.5128739647	0.3526818906	0.3291716314	0.09764810956
656	1.20277089	0.4715746556	0.5993283257	0.5126485999	0.3523007886	0.3289657673	0.09708159619
657	1.202735389	0.4713388365	0.599376255	0.5127290143	0.3525475931	0.3290680205	0.09764810956
658	1.202637539	0.4712307136	0.5994224493	0.512791615	0.3528256311	0.3291375291	0.09764810956
659	1.202453076	0.471222785	0.5996565776	0.513172601	0.3525256281	0.3292935571	0.09821428571
660	1.202439154	0.4712692826	0.5996617582	0.5131837268	0.352553717	0.3293800818	0.09821428571
661	1.202226946	0.4711336139	0.5996359628	0.5135432021	0.3528943176	0.3283736845	0.09824352486
662	1.202200495	0.4710214011	0.5995692823	0.513476216	0.3527287213	0.3282870178	0.09824352486
663	1.20201096	0.4712031558	0.5997726904	0.5135503009	0.3530975098	0.329015544	0.09883894016
664	1.201954676	0.4709093899	0.5997675849	0.5136398626	0.3532881626	0.3289460048	0.0994047619
665	1.201894713	0.4711453093	0.5997948893	0.5136243746	0.3534913381	0.3291021191	0.09937518596
666	1.201827093	0.4714586347	0.5998410406	0.513576678	0.3536384415	0.3291716314	0.09937518596
667	1.20160345	0.4714238737	0.6001145681	0.5139146916	0.3535195174	0.3290011909	0.09937518596
668	1.201565563	0.4713928712	0.6001829513	0.5139677386	0.353678952	0.329018227	0.09937518596
669	1.201543189	0.4715361594	0.6002171478	0.5138782021	0.3536322798	0.3295213454	0.0999405116
670	1.201490186	0.4714896416	0.6002513229	0.5138191544	0.353579118	0.3294872458	0.0999405116
671	1.201378713	0.4717254077	0.6001846722	0.513892147	0.3537263035	0.3299363716	0.100505501
672	1.201193752	0.4718909151	0.6003676313	0.514271769	0.353907496	0.3302647911	0.09997024695
673	1.201038226	0.4720370431	0.6003385657	0.5140303608	0.3539352713	0.3296077823	0.1005353956
674	1.200997057	0.4720835523	0.6003898969	0.5140566773	0.3537852417	0.3296248383	0.1011002081
675	1.200888169	0.4725397451	0.6005268379	0.5140953453	0.3540443618	0.3299684216	0.1027926322
676	1.200735825	0.4729254917	0.6005610962	0.5142251248	0.3539790089	0.3302961276	0.1027926322
677	1.200555936	0.472897994	0.600586731	0.5141644921	0.3545587259	0.3297591298	0.1022592152
678	1.200467135	0.4730102443	0.6006773978	0.5142111587	0.3544680061	0.3298103823	0.1022288262
679	1.200421492	0.4733716161	0.6006655432	0.5143044866	0.3544525547	0.3297762122	0.1022288262
680	1.200290329	0.4734061751	0.6006998212	0.5144605795	0.3548113157	0.3306409858	0.1022288262
681	1.20020282	0.4731747334	0.6006056355	0.514443975	0.3556439846	0.3306050559	0.1022288262
682	1.200111931	0.4734942921	0.6006227438	0.5143238092	0.355528438	0.3308815912	0.1033561034
683	1.200090651	0.4735599003	0.6006655432	0.5143141508	0.3554942431	0.3307959194	0.1033561034
684	1.199882918	0.473822333	0.6007511528	0.5146023101	0.3563568872	0.3314694004	0.1033868093
685	1.199795111	0.4738723963	0.6008966308	0.5147810082	0.3563379908	0.3318148877	0.1033868093
686	1.199770251	0.4738879412	0.6008880372	0.5147161023	0.3563626723	0.3317285293	0.1033868093
687	1.199616217	0.4739690975	0.6012607881	0.5149684849	0.3562828197	0.3327472073	0.1022896224
688	1.199583898	0.4738534217	0.6011803952	0.5149351869	0.3561672899	0.3323678494	0.1022896224
689	1.199464171	0.4742071951	0.6011975024	0.5149750103	0.3561956291	0.3323337814	0.1022896224
690	1.199447166	0.4742004264	0.6011990797	0.5149015334	0.356241383	0.3323334712	0.1022592152
691	1.199279707	0.4743694861	0.6014831795	0.5151022632	0.3563038579	0.3324022346	0.1033868093
692	1.199172311	0.4743572928	0.6014917968	0.5151555013	0.3568020358	0.3327644169	0.1028231798
693	1.199154909	0.4746540757	0.6015534113	0.5151603416	0.3567338282	0.3330058431	0.1033868093
694	1.199100415	0.4749008164	0.6016169739	0.5151671724	0.3567470103	0.3329887315	0.1033868093
695	1.198953839	0.4751131222	0.6017602231	0.5154094787	0.3570102382	0.3330748953	0.1034482759
696	1.198760923	0.4754222004	0.6019654969	0.5157719666	0.3573739195	0.3325749741	0.103950104
697	1.198753663	0.4755098026	0.6019673253	0.5156586205	0.3572716665	0.3327645934	0.1045130641
698	1.198614943	0.4754533827	0.6019566928	0.5158070822	0.3576162452	0.3330575093	0.1034175334
699	1.198479902	0.4757033248	0.6021231277	0.5160144689	0.3575860423	0.3324887533	0.1033561034
700	1.198404724	0.475756483	0.6021382142	0.5160647665	0.3576921037	0.3325921713	0.1033561034
701	1.198273163	0.476053106	0.6021797899	0.5160884229	0.3578456071	0.3324025235	0.1038883942
702	1.198069011	0.4766024381	0.6022807963	0.5162157084	0.3575842771	0.3323678494	0.1055127445
703	1.197913087	0.4765650606	0.6023811968	0.5162496946	0.3575744726	0.3320223556	0.1055753262
704	1.197690637	0.4770678294	0.6024201479	0.5163540638	0.3580587051	0.3324540988	0.1050445104
705	1.197645292	0.477257832	0.6024238588	0.5164632656	0.3583536392	0.3323334712	0.1044820421
706	1.197538293	0.4771111184	0.6023793437	0.5163856577	0.3584041511	0.3321090476	0.1038883942
707	1.19743915	0.4773762328	0.6025761645	0.5164712189	0.3584586068	0.3322296948	0.1027926322
708	1.197358603	0.4775199895	0.6026443623	0.5164839298	0.3584610904	0.3324538259	0.1050445104
709	1.197265426	0.4775415261	0.6026940346	0.5166028758	0.3585370375	0.3325405853	0.1050445104
710	1.197145997	0.477042572	0.6028477359	0.5166988008	0.3585764974	0.3328509407	0.1044820421
711	1.197139136	0.4771893026	0.6028374253	0.5167321909	0.3586579456	0.3329716323	0.1044820421
712	1.196887351	0.4768711274	0.6027038814	0.5167078917	0.3592814371	0.3346239224	0.1050445104
713	1.19677886	0.4771959736	0.60282196	0.5166751312	0.359055869	0.3342969234	0.1050445104
714	1.196751116	0.4773427766	0.6028032188	0.5166083587	0.3589159403	0.3342969234	0.1050445104
715	1.196592507	0.4778517328	0.6029555134	0.5168528759	0.3591482149	0.3341596942	0.1061369701
716	1.196586044	0.477736245	0.6029348886	0.5168535099	0.3590952431	0.3341596942	0.106698281
717	1.196480238	0.4780199967	0.6029859425	0.517001044	0.3590273363	0.3340909091	0.106698281
718	1.196292692	0.4776648081	0.6030381002	0.5170473789	0.3591291912	0.3343144849	0.1056379822
719	1.196230144	0.4780270235	0.6031048573	0.5169837596	0.3588208809	0.3343653251	0.1061999407
720	1.196167297	0.4779742185	0.6031767743	0.517019475	0.358902368	0.3343480729	0.1056379822
721	1.196058409	0.4779585411	0.6032294187	0.5171398191	0.358983868	0.3348462967	0.1050756901
722	1.196046873	0.4780583798	0.6032448882	0.5171015366	0.3588194776	0.3349149046	0.1050756901
723	1.195927445	0.4783236046	0.6033357258	0.5170559934	0.3590517812	0.3346740924	0.1056379822
724	1.195794094	0.4786016463	0.6034946811	0.5172290427	0.3590463576	0.3345537049	0.1050756901
725	1.19574497	0.478932354	0.6035988311	0.517259562	0.3590042373	0.3343650057	0.106729914
726	1.19557761	0.4789877401	0.6037739074	0.5174033799	0.3592880979	0.3347427039	0.1050756901
727	1.19555444	0.479019145	0.6037532687	0.5174319528	0.3592256151	0.3346568349	0.1050756901
728	1.195401599	0.4792131148	0.6037103531	0.5174373741	0.3588833563	0.3348285641	0.1050756901
729	1.195270635	0.479207661	0.6037206757	0.5175558295	0.3594631086	0.335052078	0.1045130641
730	1.195170697	0.4792288272	0.6036583802	0.5176813776	0.3596570158	0.3351206434	0.1033254157
731	1.195058925	0.4792575345	0.6037235635	0.5177971604	0.3600127045	0.3349484536	0.1038883942
732	1.195014276	0.4790737339	0.6037151703	0.5177964906	0.3601619776	0.3351713476	0.1038883942
733	1.194988719	0.479273252	0.6037545435	0.5178208506	0.360239242	0.3351886209	0.1038883942
734	1.194923884	0.4794385781	0.6038416804	0.5178215213	0.3602635688	0.3351546392	0.1038883942
735	1.194909266	0.4795198898	0.6038739471	0.5177790115	0.3601853077	0.3353429175	0.1038883942
736	1.194728879	0.4798688525	0.6041627473	0.5179134395	0.3602711434	0.3357882268	0.1044510386
737	1.194669712	0.4793887122	0.6041631033	0.5178383261	0.3601303208	0.3360107095	0.1045130641
738	1.19463272	0.4796905222	0.6042347227	0.5176917865	0.3604395604	0.335667937	0.1045130641
739	1.194625858	0.4796905222	0.6042108504	0.5176917865	0.3604734292	0.335667937	0.1045130641
740	1.194561818	0.4797875479	0.6042959999	0.5175237163	0.360098483	0.3357889856	0.1044820421
741	1.19447252	0.4800681878	0.604488906	0.5175633448	0.3599438663	0.3357025134	0.1056379822
742	1.194374769	0.4799973767	0.6044554667	0.517608086	0.3601132965	0.3357536433	0.1061999407
743	1.194328032	0.4799291617	0.6044745484	0.5175684577	0.3602435151	0.3356167911	0.1067932364
744	1.194220635	0.4799606428	0.6044153357	0.5176847059	0.360175773	0.3357198043	0.1056693381
745	1.194106079	0.4796353381	0.60437709	0.5179574516	0.360194843	0.3362011231	0.1067932364
746	1.194051884	0.4798190105	0.6043710705	0.5180021262	0.3603198136	0.336406242	0.1068249258
747	1.193829732	0.4799973767	0.6048998306	0.5182885527	0.36043095	0.3366642629	0.1067932364
748	1.193808949	0.4800262381	0.6049905476	0.5183582469	0.3601514309	0.3368518614	0.1068249258
749	1.193661776	0.4803725445	0.6050618615	0.5185338463	0.360528196	0.3366306028	0.1073865322
750	1.193506946	0.4808392067	0.6050762464	0.5185840208	0.3605152485	0.3365612445	0.1073865322
751	1.193320792	0.4812266562	0.6051273272	0.5184836798	0.3608473725	0.3368355995	0.1073546856
752	1.1931414	0.4807944415	0.6050516549	0.5186139937	0.3615744535	0.3370242571	0.1084765857
753	1.192996912	0.4810773616	0.6051284685	0.5187101873	0.3615648956	0.3373680144	0.1084444444
754	1.192816028	0.4809985585	0.6053359126	0.5188628643	0.361464884	0.3374536465	0.1085409253
755	1.192663983	0.4811064137	0.6053931007	0.5190190284	0.3620024317	0.3374523736	0.1079478055
756	1.192652746	0.48100685	0.6053795925	0.5189946079	0.362098586	0.3375553496	0.1079478055
757	1.19247216	0.4813710391	0.6054001301	0.5191484558	0.3621610192	0.3369028007	0.1062945368
758	1.192427312	0.4813212741	0.6054681481	0.5191645498	0.3622521808	0.3376048582	0.1057321057
759	1.192396088	0.4813868135	0.60545842	0.5192155682	0.362386655	0.3376048582	0.1057321057
760	1.192254782	0.481863757	0.6055275092	0.5191257859	0.3623962354	0.3379817836	0.1064209275
761	1.192180997	0.4816805401	0.6055995756	0.5191480551	0.3622855028	0.3378093327	0.1063261063
762	1.192061965	0.481531251	0.6056240429	0.5192912422	0.3624249795	0.3379094041	0.106888361
763	1.192010455	0.4818116274	0.6057002045	0.5193357683	0.3629441624	0.338458374	0.1080118694
764	1.191841902	0.4818369419	0.6056964842	0.5193922506	0.3630547992	0.339091096	0.1090693539
765	1.191670863	0.4818503473	0.6056938405	0.5196186389	0.3633623311	0.3400472716	0.1085409253
766	1.191661913	0.4818503473	0.6057260239	0.5195964007	0.3633527234	0.3400647449	0.1085409253
767	1.191654256	0.4818503473	0.6056969718	0.5195915102	0.3633239034	0.3399116045	0.1085409253
768	1.191488388	0.4821440273	0.6058266719	0.519859945	0.3631700029	0.3401171755	0.1091016899
769	1.191311184	0.4826388889	0.6057907984	0.5201467959	0.3634633179	0.3401542416	0.1107491857
770	1.191293981	0.4827541027	0.6057700539	0.5200959864	0.363554639	0.3403927213	0.1107491857
771	1.191164608	0.4828015462	0.6057690662	0.5201125891	0.3639967231	0.3405983345	0.1113084665
772	1.190961748	0.4831177337	0.6056357318	0.5199593282	0.3642419116	0.341480949	0.1091016899
773	1.190875433	0.4830183736	0.605743142	0.5200983023	0.3644099149	0.3412254122	0.1085409253
774	1.190815967	0.4831696136	0.6058915153	0.5201732906	0.364433875	0.3411903661	0.1085409253
775	1.190813978	0.483219279	0.6058386039	0.5201141576	0.3644911651	0.3410374936	0.1085409253
776	1.190726669	0.4835351882	0.6059942146	0.5201672915	0.3642415597	0.3407970419	0.1085409253
777	1.1905965	0.4836028016	0.6057758148	0.5202117239	0.3647556143	0.3411402157	0.1096621221
778	1.190576314	0.483503535	0.6058645304	0.5202870705	0.3646981107	0.3412254122	0.1096621221
779	1.190437096	0.4836006547	0.6060751262	0.5203791291	0.3648470116	0.3417715019	0.1113414273
780	1.190394038	0.4836006547	0.6060813529	0.520515429	0.3651594831	0.3418390923	0.1114074074
781	1.190343721	0.4836502897	0.6061140304	0.5204792946	0.365336856	0.3425227168	0.1102548903
782	1.190285249	0.4838171286	0.6061519232	0.5204460266	0.3650391038	0.3424348183	0.1113744076
783	1.190279879	0.4838171286	0.6061571125	0.5204648622	0.3650823007	0.3424523944	0.1119336689
784	1.190175367	0.4842139702	0.6061913937	0.520551041	0.3650147929	0.342417244	0.1113744076
785	1.189965943	0.4847117303	0.6063071705	0.5207171915	0.3660320562	0.3429656624	0.1114074074
786	1.189854967	0.4848068557	0.6063866237	0.5208368642	0.3662670962	0.342640115	0.1114074074
787	1.189852381	0.4848068557	0.6063866237	0.5208368642	0.3662670962	0.342640115	0.1114074074
788	1.189698049	0.4847909989	0.6064764842	0.5208523621	0.366832049	0.3434084261	0.1108476586
789	1.189566687	0.4851200209	0.6065330809	0.5212681787	0.3672468354	0.3431181361	0.1114074074
790	1.189495586	0.4849535523	0.6065450184	0.5212862148	0.3673232603	0.3432736232	0.1119668246
791	1.189397537	0.4851993589	0.6065465635	0.5210978412	0.3673135745	0.343584741	0.1125259106
792	1.189325144	0.4850685245	0.6064936178	0.5212952324	0.3670078076	0.3435608004	0.1125259106
793	1.189246983	0.4851656799	0.6064743826	0.5213329064	0.3669894204	0.3440209306	0.1130846655
794	1.18912129	0.4854648311	0.6064016582	0.5213754122	0.3672198623	0.3441908182	0.1130846655
795	1.188969145	0.4856647815	0.6066923031	0.521385159	0.3677518071	0.3441378603	0.1119336689
796	1.188939312	0.485500376	0.6067315678	0.5214383336	0.3677712115	0.3442051282	0.1119336689
797	1.188894663	0.4854826053	0.6067700528	0.5215080113	0.3678130604	0.3442757489	0.1135758651
798	1.188732972	0.4853696015	0.6068443409	0.5217817489	0.3683711123	0.344933785	0.1135758651
799	1.188730187	0.4853696015	0.6068428039	0.5218046955	0.3683711123	0.344933785	0.1135758651
800	1.188681958	0.4857161535	0.6068122061	0.5218063397	0.3683614032	0.3452735297	0.1135758651
801	1.188579335	0.4855359069	0.6068226004	0.521722737	0.3680868443	0.3452240415	0.1135758651
802	1.188571777	0.485389292	0.6067806483	0.5217858456	0.3681298414	0.3452417616	0.1135758651
803	1.188417146	0.4855498888	0.6069100224	0.5220300015	0.3682934542	0.3459781325	0.1147250148
804	1.188370608	0.4858132845	0.6068855633	0.5219472663	0.3683558648	0.3457905544	0.1147250148
805	1.188258438	0.485694667	0.6068996239	0.5220521035	0.3684792918	0.3452668345	0.1147250148
806	1.188255952	0.485694667	0.6068996239	0.5220521035	0.3684792918	0.3452668345	0.1147250148
807	1.188225722	0.4855899768	0.6069910898	0.5222117558	0.3684792918	0.3452845696	0.1152822938
808	1.18817809	0.4857385843	0.6070954311	0.5223215547	0.3685181282	0.3456067375	0.1152822938
809	1.188085808	0.4860039241	0.6071128631	0.5222927537	0.3686567951	0.3456244864	0.1153163808
810	1.188058462	0.4859880318	0.6071300026	0.5223075112	0.3686900622	0.3456244864	0.1153163808
811	1.187952855	0.4861047538	0.6071382664	0.5223534731	0.3688425267	0.3459503878	0.1158392435
812	1.187883147	0.4861206474	0.6071517322	0.5223010333	0.3689008325	0.3462763225	0.1163958641
813	1.187813439	0.4862691251	0.6072111141	0.5224222216	0.3694025919	0.3464461791	0.1158392435
814	1.187718771	0.486118832	0.6072918898	0.5226411894	0.3697815215	0.346333693	0.1163958641
815	1.187601828	0.4862196358	0.6073057013	0.5227009355	0.3699628879	0.3466474997	0.1141674061
816	1.187510044	0.4859935279	0.6072056164	0.5227073619	0.3699921032	0.3468528596	0.1141674061
817	1.187432977	0.4861065708	0.6072316423	0.5225467939	0.3702066061	0.3471965496	0.1158392435
818	1.187349744	0.4860589024	0.6071691838	0.5224904366	0.3702923915	0.3471922801	0.1158392435
819	1.187189644	0.4867444673	0.6074198497	0.5225143719	0.3703547742	0.3472371864	0.1141674061
820	1.18709249	0.4868046699	0.607606218	0.5225906169	0.3704717056	0.3474467539	0.1141674061
821	1.186941439	0.4868063957	0.6077097117	0.522820247	0.3712099298	0.3475985222	0.115248227
822	1.186934478	0.4867728328	0.6076441854	0.5228457499	0.3713188894	0.3475985222	0.115248227
823	1.186784819	0.4875592611	0.6078058312	0.5228489556	0.3714120492	0.3471651602	0.1158050222
824	1.186730723	0.4874938695	0.6077416258	0.5229438209	0.3715074254	0.346999589	0.1169176262
825	1.186653159	0.4875114424	0.6076880223	0.5229423519	0.3717116502	0.3470530805	0.1180289171
826	1.186595184	0.4875273809	0.6078021356	0.522995711	0.3717372447	0.3469461139	0.1168831169
827	1.186567042	0.4876916539	0.6076715382	0.522924972	0.3715855614	0.3470132005	0.1168486279
828	1.18647844	0.4873933091	0.6076895387	0.5229267005	0.3715367226	0.3467050182	0.1174387725
829	1.186330173	0.4875081753	0.6076628418	0.5230508155	0.3719255834	0.3469775564	0.115770821
830	1.186264542	0.4876246526	0.6077663413	0.5232295045	0.3720404677	0.3470089859	0.115770821
831	1.186196922	0.4873471523	0.6076188028	0.5231302971	0.3721223589	0.3470446259	0.1163271332
832	1.18609758	0.4875147078	0.6076843305	0.523149152	0.3720624573	0.3474332649	0.115770821
833	1.185928232	0.4877108119	0.6077418139	0.523251646	0.3726205792	0.3473127663	0.1163271332
834	1.185742178	0.4879053347	0.6078999229	0.5233198747	0.3726107961	0.3475224647	0.1175081193
835	1.18572388	0.4877108119	0.6078806001	0.5232133591	0.3724826047	0.3475046211	0.1175081193
836	1.185714334	0.4877108119	0.6078992461	0.5232092988	0.3724826047	0.3475046211	0.1175081193
837	1.185612805	0.4876470588	0.6077917181	0.523279505	0.3726169844	0.3472771134	0.1175081193
838	1.18559222	0.4877283571	0.6077461711	0.5232858625	0.3726561269	0.34765204	0.1175081193
839	1.185474482	0.4877570368	0.6077932317	0.5232368394	0.3729552317	0.3483659125	0.1158734851
840	1.185472095	0.4877570368	0.6077932317	0.5232368394	0.3729552317	0.3483659125	0.1158734851
841	1.185224387	0.4882003007	0.6080150872	0.5236033691	0.3730344158	0.3475497232	0.1164646763
842	1.185125244	0.4881333769	0.6081425155	0.5236541291	0.3730743997	0.3474693605	0.117577548
843	1.185012478	0.4882801007	0.6081686881	0.5235683089	0.3728315356	0.3473354875	0.1197286936
